序号,代码,名称,涨跌幅,最新价,涨停价,成交额,流通市值,总市值,换手率,涨速,是否新高,量比,涨停统计,入选理由,所属行业
327,300384,三联虹普,4.208065509796143,17.83,20.53,265929612,3926748488.2699995,5687899517.12,6.804722785949707,0.0,是,2.3686554431915283,0/0,60日新高,专业服务
328,000100,TCL科技,4.201680660247803,4.96,5.24,8508020736,89759859644.16,103172277821.44,9.324363708496094,-0.201207235455513,是,2.3054728507995605,0/0,60日新高,光学光电
329,000607,华媒控股,4.201680660247803,4.96,5.24,424819360,4389765882.24,5047784143.36,9.831562995910645,0.20202021300792694,是,1.7533371448516846,0/0,60日新高,文化传媒
330,002995,天地在线,4.199066638946533,20.1,21.22,282409648,2259585880.8,3566835048.0000005,12.599185943603516,0.04977600648999214,是,1.5287652015686035,0/0,60日新高,文化传媒
331,688046,药康生物,4.171301364898682,18.73,21.58,175535906,7679300000.0,7679300000.0,2.269843101501465,0.0,是,1.9296824932098389,0/0,60日新高,生物制品
332,688279,峰岹科技,4.166449546813965,200.01,230.41,602691872,18656288767.8,22967704327.8,3.193509578704834,0.0,是,1.6100845336914062,0/0,60日新高,半导体
333,300352,北信源,4.117647171020508,7.08,8.16,1176532384,9038405044.56,10264754486.4,12.980998039245605,0.0,是,1.4971708059310913,0/0,60日新高,软件开发
334,603159,上海亚虹,4.080868721008301,27.8,29.38,145212637,3892000000.0,3892000000.0,3.800898551940918,0.03598416969180107,是,1.3453565835952759,0/0,60日新高,专用设备
335,300970,华绿生物,4.064664840698242,22.53,25.98,236297861,2143416986.3700001,2762383023.0,11.352185249328613,0.0,是,1.3564059734344482,0/0,60日新高,农牧饲渔
336,603291,联合水务,3.9777982234954834,11.24,11.89,122567953,1460560185.48,4756999633.92,8.455625534057617,0.0,是,1.5070009231567383,0/0,60日新高,公用事业
337,002467,二六三,3.969465494155884,6.81,7.21,1121088944,9308479747.17,9366282448.32,12.07829475402832,0.0,是,1.8674777746200562,0/0,60日新高,通信服务
338,601016,节能风电,3.9603960514068604,3.15,3.33,988009792,18691577323.649998,20287198310.399998,5.281251907348633,0.0,是,5.017930507659912,0/0,60日新高,电力行业
339,300292,吴通控股,3.950104236602783,5.0,5.77,511801808,5579724065.0,6708824880.0,9.277281761169434,0.0,是,2.0914926528930664,0/0,60日新高,通信服务
340,002017,东信和平,3.9358601570129395,28.52,30.18,3047987728,16544049354.64,16553917902.08,18.35451316833496,0.0,是,1.5888469219207764,4/2,60日新高且近期多次涨停,通信设备
341,300662,科锐国际,3.857665538787842,31.23,36.08,956450912,6129936578.16,6146262591.57,15.460346221923828,0.0,是,3.2737667560577393,0/0,60日新高,专业服务
342,300567,精测电子,3.8490567207336426,110.08,127.2,1699062032,24993452756.48,30794349854.72,6.798948287963867,0.0,是,0.9571523666381836,0/0,60日新高,仪器仪表
343,002796,世嘉科技,3.846153974533081,35.91,38.04,967531568,8177001569.73,9062497102.679998,11.751145362854004,0.027855154126882553,是,0.7703197598457336,0/0,60日新高,专用设备
344,300492,华图山鼎,3.822019338607788,91.0,105.18,495512256,17897976278.0,17897976278.0,2.7584099769592285,0.0,是,1.5201983451843262,0/0,60日新高,工程咨询
345,301536,星宸科技,3.8148443698883057,65.04,75.18,864358896,12175049760.480001,27428358689.280003,7.1299567222595215,0.0,是,1.4960274696350098,0/0,60日新高,半导体
346,000710,贝瑞基因,3.8062281608581543,15.0,15.9,1449109680,4942948845.0,5302822080.0,29.038206100463867,0.0,是,4.01627779006958,2/1,60日新高,医疗器械
347,300315,掌趣科技,3.7900876998901367,7.12,8.23,6197672192,18391156917.84,19278190376.96,33.86763000488281,0.0,是,2.761183261871338,0/0,60日新高,游戏
348,688581,安杰思,3.7668018341064453,66.39,76.78,174953344,2759148549.39,5385694824.81,6.351751804351807,0.0,是,2.3013367652893066,0/0,60日新高,医疗器械
349,000657,中钨高新,3.7555887699127197,34.81,36.91,3309054992,50278840613.39001,79318219164.0,6.605370998382568,0.028735632076859474,是,1.0411385297775269,0/0,60日新高,小金属
350,600307,酒钢宏兴,3.7433154582977295,1.94,2.06,595349504,12150913402.56,12150913433.6,4.841675281524658,0.0,是,2.182264804840088,0/0,60日新高,钢铁行业
351,688207,格灵深瞳,3.7403740882873535,18.86,21.82,402998368,4884233552.42,4884233552.42,8.20498275756836,0.0,是,1.8602327108383179,0/0,60日新高,软件开发
352,300142,沃森生物,3.7367992401123047,12.77,14.77,1681459408,19869411763.03,20423680906.88,8.313353538513184,0.0,是,2.4932215213775635,0/0,60日新高,生物制品
353,300550,和仁科技,3.7323038578033447,16.12,18.65,217602993,4228539739.32,4232469472.92,5.120066165924072,0.0,是,1.7477772235870361,0/0,60日新高,软件开发
354,301045,天禄科技,3.720237970352173,34.85,40.32,280857728,2228935742.4,3844594776.3,12.697586059570312,0.0,是,0.9013662934303284,0/0,60日新高,光学光电
355,002373,千方科技,3.7037036418914795,13.44,14.26,1452286448,18514865053.44,21237729515.52,7.878813743591309,0.0,是,1.318984031677246,0/0,60日新高,互联网服
356,688200,华峰测控,3.655714988708496,224.0,259.32,966998512,30359442400.0,30359442400.0,3.2050156593322754,0.0,是,1.1776257753372192,0/0,60日新高,半导体
357,000676,智度股份,3.638151168823242,10.54,11.19,1843256192,13270160727.279999,13278178336.64,13.854073524475098,0.09496676176786423,是,1.612042784690857,0/0,60日新高,互联网服
358,300663,科蓝软件,3.6157023906707764,20.06,23.23,1248774896,9178447383.199999,9597732997.76,13.526195526123047,0.0,是,1.670607566833496,0/0,60日新高,软件开发
359,000975,山金国际,3.5965890884399414,27.94,29.67,1344508816,70616462401.54001,77581620279.68001,1.9086328744888306,-0.2142857015132904,是,1.2650772333145142,0/0,60日新高,贵金属
360,300805,电声股份,3.5913805961608887,12.98,15.04,418411776,3742402582.1600003,5508861114.24,11.206771850585938,0.0,是,1.5694284439086914,0/0,60日新高,文化传媒
361,300383,光环新网,3.583062171936035,15.9,18.42,3206570288,28517510682.9,28581726283.2,11.269070625305176,0.0,是,1.162408709526062,0/0,60日新高,互联网服
362,000878,云南铜业,3.5778985023498535,22.87,24.29,3554471584,45822175957.990005,45822979312.48,7.871232986450195,0.0,是,1.244834303855896,0/0,60日新高,有色金属
363,002769,普路通,3.563636541366577,14.24,15.13,1142875792,5311665675.2,5316049003.52,21.218873977661133,0.0,是,3.0276803970336914,3/2,60日新高且近期多次涨停,物流行业
364,300562,乐心医疗,3.5625,16.57,19.2,739371936,2687128084.77,3622428810.16,27.165252685546875,0.0,是,2.5843091011047363,0/0,60日新高,医疗器械
365,600728,佳都科技,3.5511362552642822,7.29,7.74,1228555424,15546648612.69,15546648634.56,7.906971454620361,0.0,是,1.3993250131607056,0/0,60日新高,软件开发
366,002063,远光软件,3.522205352783203,6.76,7.18,1061786208,11922766026.6,12912043131.52,8.90284252166748,0.0,是,2.3254752159118652,0/0,60日新高,软件开发
367,002777,久远银海,3.5103511810302734,23.0,24.44,1542681120,9303764293.0,9389313920.0,16.557584762573242,0.043497174978256226,是,1.6996994018554688,0/0,60日新高,互联网服
368,000969,安泰科技,3.4641218185424805,29.27,31.12,6363213824,30257746766.42,30748702603.84,20.377483367919922,0.03417634963989258,是,1.6187700033187866,4/2,60日新高且近期多次涨停,通用设备
369,300231,银信科技,3.463587999343872,11.65,13.51,385989744,5175733663.6,5175999376.8,7.474905490875244,0.0,是,1.8197468519210815,0/0,60日新高,互联网服
370,600718,东软集团,3.4042551517486572,12.15,12.93,1381617280,14500090883.7,14500090908.0,9.520075798034668,0.0,是,1.5773870944976807,0/0,60日新高,互联网服
371,300479,神思电子,3.4034032821655273,20.66,23.98,313529968,4068540020.9,4070864270.9,7.766435623168945,0.0,是,2.057766914367676,0/0,60日新高,计算机设
372,002127,南极电商,3.3994336128234863,3.65,3.88,607333472,7280775439.05,8960276960.0,8.300054550170898,-0.27322402596473694,是,2.617173433303833,0/0,60日新高,贸易行业
373,301558,三态股份,3.354978084564209,9.55,11.09,581649760,2094140970.3500001,7533529112.8,27.357704162597656,0.0,是,2.7223751544952393,0/0,60日新高,贸易行业
374,300017,网宿科技,3.3361847400665283,12.08,14.03,2758127872,27858190878.32,29710153294.08,9.871894836425781,0.0,是,1.7268375158309937,0/0,60日新高,互联网服
375,600790,轻纺城,3.3333334922790527,4.03,4.29,164618019,5907137439.84,5907137439.84,2.7832608222961426,0.0,是,3.610370397567749,0/0,60日新高,商业百货
376,301052,果麦文化,3.3024203777313232,45.67,53.05,1055003808,3662547620.73,4519473012.13,28.539602279663086,0.0,是,1.5843713283538818,0/0,60日新高,文化传媒
377,603598,引力传媒,3.2833919525146484,32.4,34.51,3121414720,8724117960.0,8733837830.4,35.095481872558594,0.09267840534448624,是,3.0311641693115234,8/6,60日新高且近期多次涨停,文化传媒
378,002987,京北方,3.2802250385284424,22.04,23.47,1329319168,18591783043.0,19118821926.399998,7.13040018081665,0.0,是,2.080043315887451,0/0,60日新高,软件开发
379,688351,微电生理,3.279968738555908,26.45,30.73,323513568,3302543852.45,12447370000.0,9.70797061920166,0.0,是,1.7400609254837036,0/0,60日新高,医疗器械
380,002537,海联金汇,3.2694478034973145,9.16,9.76,909506416,10709869664.2,10753993448.32,8.4686861038208,0.0,是,1.7527488470077515,0/0,60日新高,汽车零部
381,000923,河钢资源,3.2299742698669434,23.97,25.54,751651952,15050795455.38,15645913171.199999,5.026240348815918,0.0,是,1.3753427267074585,0/0,60日新高,钢铁行业
382,688531,日联科技,3.2072830200195312,73.69,85.68,436834144,7882164927.46,12202617364.91,5.5061564445495605,0.0,是,1.4426394701004028,0/0,60日新高,专用设备
383,688475,萤石网络,3.1780996322631836,32.79,38.14,451089648,25822125000.0,25822125000.0,1.752156376838684,0.0,是,1.8947572708129883,0/0,60日新高,家电行业
384,600088,中视传媒,3.1754872798919678,18.52,19.75,406590640,7365522528.0,7365522528.0,5.506406307220459,0.05402485281229019,是,1.7685836553573608,0/0,60日新高,文化传媒
385,002203,海亮股份,3.1454782485961914,15.74,16.79,1762596992,34819103574.06,36072228107.2,5.025363445281982,0.0,是,1.6418741941452026,0/0,60日新高,有色金属
386,601179,中国西电,3.1451611518859863,12.79,13.64,7984559104,65560035282.079994,65560035486.71999,12.071545600891113,-0.078125,是,1.4868096113204956,0/0,60日新高,电网设备
387,000725,京东方Ａ,3.1390135288238525,4.6,4.91,8199024896,167171652983.19998,170403909683.19998,4.877257823944092,0.0,是,1.8421074151992798,0/0,60日新高,光学光电
388,688120,华海清科,3.1102406978607178,179.02,208.34,1474709840,63310779428.82001,63310778175.68,2.328869104385376,0.0,是,1.0373008251190186,0/0,60日新高,半导体
389,688139,海尔生物,3.094507932662964,36.98,43.04,495153664,11703908255.56,11703908477.439999,4.182473182678223,0.0,是,2.8229804039001465,0/0,60日新高,医疗器械
390,603916,苏博特,3.085299491882324,11.36,12.12,492376080,4774896237.28,4842715471.36,10.116748809814453,0.0,是,1.1701653003692627,0/0,60日新高,化学制品
391,002530,金财互联,3.0658249855041504,11.43,12.2,1053809040,7945259707.62,8906235151.68,13.215287208557129,0.17528483271598816,是,1.7972934246063232,0/0,60日新高,通用设备
392,300079,数码视讯,3.0508475303649902,6.08,7.08,648923600,7791396308.4800005,8670250629.12,8.313820838928223,0.0,是,1.7931376695632935,0/0,60日新高,互联网服
393,002182,宝武镁业,3.028503656387329,17.35,18.52,1022847808,15016641198.35,17207583427.2,6.793773174285889,0.057670123875141144,是,1.3437656164169312,0/0,60日新高,有色金属
394,301060,兰卫医学,3.0120482444763184,13.68,15.94,1102965024,4927324739.76,5479072669.44,22.118106842041016,0.0,是,4.3046159744262695,2/1,60日新高,医疗器械
395,300996,普联软件,3.0105369091033936,20.53,23.92,895178864,4820101251.650001,5805392265.440001,18.496105194091797,0.0,是,1.958754301071167,0/0,60日新高,软件开发
396,688387,信科移动-U,3.0051815509796143,19.88,23.16,5469147392,40093530736.0,67964750000.0,13.616617202758789,0.0,否,1.4562556743621826,4/2,近期多次涨停,通信设备
397,600141,兴发集团,2.9947915077209473,39.55,42.24,1148955696,43633847255.6,43633847572.0,2.6691110134124756,-0.377833753824234,是,1.1915801763534546,0/0,60日新高,化肥行业
398,600549,厦门钨业,2.9573731422424316,50.48,53.93,3401587360,78442486350.4,80141332395.51999,4.348329067230225,0.47770702838897705,是,1.1003873348236084,0/0,60日新高,小金属
399,688107,安路科技,2.941176414489746,29.4,34.27,339528928,11784971389.8,11784971184.0,2.8612005710601807,0.0,是,1.9105569124221802,0/0,60日新高,半导体
400,688113,联测科技,2.933985471725464,42.1,49.08,66285788,2711137233.9,2711137233.9,2.4863271713256836,0.0,是,1.593505859375,0/0,60日新高,专用设备
401,600666,奥瑞德,2.933333158493042,3.86,4.13,1063344640,9340246329.1,10620586933.119999,11.324637413024902,0.0,是,1.8810783624649048,0/0,60日新高,光学光电
402,300341,麦克奥迪,2.912087917327881,18.73,21.84,621812512,9652852679.28,9691095593.28,6.390026569366455,0.0,是,2.373871326446533,0/0,60日新高,电网设备
403,002207,准油股份,2.88248348236084,9.28,9.92,795113504,2420334432.0,2431873907.8399997,33.322452545166016,0.0,是,1.8103772401809692,2/1,60日新高,采掘行业
404,688548,广钢气体,2.8776979446411133,20.02,23.35,737277056,13838004220.039999,26414358530.559998,5.354000568389893,0.0,是,0.8115231394767761,0/0,60日新高,电子化学
405,300182,捷成股份,2.861445665359497,6.83,7.97,2758243888,15428301049.31,18193929066.56,17.733448028564453,0.0,是,1.8278099298477173,0/0,60日新高,文化传媒
406,600853,龙建股份,2.857142925262451,4.68,5.01,361525120,4744097495.28,4745668561.92,7.644986152648926,0.0,是,1.8597341775894165,0/0,60日新高,工程建设
407,603466,风语筑,2.827521324157715,10.91,11.67,598752800,6489115467.29,6489115434.56,9.200864791870117,0.18365472555160522,是,1.6106311082839966,0/0,60日新高,文化传媒
408,002865,钧达股份,2.8218255043029785,82.35,88.1,4036610832,18517697971.199997,24094296352.8,21.64327621459961,0.04859676584601402,是,0.9411979913711548,2/1,60日新高,光伏设备
409,603127,昭衍新药,2.820941925048828,43.01,46.01,1457707584,27111483132.14,32229467114.239998,5.288332939147949,0.023255813866853714,是,1.1637392044067383,0/0,60日新高,医疗服务
410,300380,安硕信息,2.8128459453582764,46.42,54.18,599111232,5912308506.06,6426340701.0,10.054790496826172,0.0,是,1.6254104375839233,0/0,60日新高,软件开发
411,300466,赛摩智能,2.812803268432617,10.6,12.37,300899744,4758044917.2,5676616982.4,6.271879196166992,0.0,是,2.6126294136047363,0/0,60日新高,仪器仪表
412,300031,宝通科技,2.8067362308502197,25.64,29.93,1276394592,9022764510.880001,10736665080.32,14.076590538024902,0.0,是,2.0483458042144775,0/0,60日新高,游戏
413,002843,泰嘉股份,2.806360960006714,21.98,23.52,485788960,5512420512.76,5533191612.76,8.915509223937988,0.0,是,1.0026823282241821,0/0,60日新高,消费电子
414,600482,中国动力,2.8052804470062256,24.92,26.66,1863459232,56159732808.200005,56159732733.44,3.312869071960449,0.0803212895989418,是,1.5682103633880615,0/0,60日新高,船舶制造
415,688082,盛美上海,2.7997887134552,194.6,227.16,1144055648,84919511026.0,93440066966.4,1.339756965637207,0.0,是,1.0903806686401367,0/0,60日新高,半导体
416,000977,浪潮信息,2.7933785915374756,69.55,74.43,6513655040,102018151968.2,102132551424.8,6.373533248901367,0.014380212873220444,是,1.3589961528778076,0/0,60日新高,计算机设
417,301236,软通动力,2.7629573345184326,53.93,62.98,3103458704,42234611523.02,51392118053.12,7.338710784912109,0.0,是,1.6209251880645752,0/0,60日新高,软件开发
418,300806,斯迪克,2.760646104812622,34.99,40.86,897091120,11064193918.28,15860984355.04,8.016792297363281,0.0,是,1.0577375888824463,0/0,60日新高,塑料制品
419,300378,鼎捷数智,2.7605903148651123,64.77,75.64,3798572240,17458078596.6,17588411640.48,21.070354461669922,0.0,是,1.3110191822052002,0/0,60日新高,软件开发
420,300687,赛意信息,2.7201147079467773,28.7,33.53,1469076272,9444780799.3,11721413379.199999,15.20450496673584,0.0,是,1.4322246313095093,0/0,60日新高,互联网服
421,002833,弘亚数控,2.6865673065185547,17.2,18.43,232821685,4963107196.8,7296793152.0,4.700106620788574,0.05817335844039917,是,2.7640652656555176,0/0,60日新高,专用设备
422,000949,新乡化纤,2.6666667461395264,6.16,6.6,447538880,10471105340.08,10474032307.2,4.25602388381958,0.0,是,0.8622735142707825,0/0,60日新高,化纤行业
423,600446,金证股份,2.616279125213623,17.65,18.92,1087523568,16613371004.349998,16613370880.8,6.499405384063721,0.0,是,1.5673503875732422,0/0,60日新高,互联网服
424,605186,健麾信息,2.612102746963501,23.57,25.27,488048304,3205520000.0,3205520000.0,15.252907752990723,-0.12711864709854126,是,5.497650623321533,2/1,60日新高,医疗服务
425,605177,东亚药业,2.589641571044922,20.6,22.09,117543785,2319229720.2000003,2363357042.0,4.981276988983154,-0.09699321538209915,是,1.3084332942962646,0/0,60日新高,化学制药
426,301078,孩子王,2.5618374347686768,11.61,13.58,1426595472,14561320409.91,14642562464.64,9.739808082580566,0.0,是,1.4478297233581543,0/0,60日新高,商业百货
427,301398,星源卓镁,2.538576364517212,61.8,72.32,259060423,2300134200.0,6921600000.0,11.26844310760498,0.0,是,0.8478160500526428,0/0,60日新高,汽车零部
428,603112,华翔股份,2.5369980335235596,19.4,20.81,482096992,9800855109.8,10479308864.0,4.909248352050781,0.20661155879497528,是,1.7270722389221191,0/0,60日新高,家电行业
429,001337,四川黄金,2.5065102577209473,31.49,33.79,730476960,9083479440.0,13225800000.0,8.10958194732666,-0.06347191333770752,是,1.4353554248809814,0/0,60日新高,贵金属
430,300830,金现代,2.4890189170837402,14.0,16.39,1431517648,4719186808.0,6322970528.0,29.817941665649414,0.0,是,1.4621130228042603,0/0,60日新高,软件开发
431,600722,金牛化工,2.4817519187927246,7.02,7.54,492785648,4775844125.5199995,4775844153.599999,10.272215843200684,0.0,是,1.8471311330795288,0/0,60日新高,化学原料
432,300487,蓝晓科技,2.4689595699310303,71.8,84.08,578993424,22015823554.2,36450400419.2,2.645728349685669,0.0,是,1.184448003768921,0/0,60日新高,塑料制品
433,002273,水晶光电,2.4583663940429688,25.84,27.74,1959543824,35199554307.36,35933936668.159996,5.5320940017700195,0.0,是,1.5281379222869873,0/0,60日新高,光学光电
434,300553,集智股份,2.4510772228240967,51.83,60.71,1005032496,4366958522.26,5754262019.03,22.10051918029785,0.0,是,1.4958293437957764,0/0,60日新高,仪器仪表
435,688188,柏楚电子,2.4427480697631836,161.04,188.64,660541296,46497067444.079994,46497066316.799995,1.4186460971832275,0.0,是,1.43626070022583,0/0,60日新高,软件开发
436,301446,福事特,2.4403183460235596,38.62,45.24,123703674,1227034640.0,4016479999.9999995,10.211739540100098,0.0,是,1.012176752090454,0/0,60日新高,通用设备
437,688778,厦钨新能,2.4047865867614746,89.0,104.29,877489856,44917506387.0,44917506832.0,1.945976972579956,0.0,是,1.315435528755188,0/0,60日新高,电池
438,300992,泰福泵业,2.4028966426849365,31.11,36.46,153511170,2410819767.33,2965962162.33,6.376276969909668,0.0,是,0.9563484191894531,0/0,60日新高,通用设备
439,688561,奇安信-U,2.4006001949310303,40.95,47.99,801101648,27938249088.750004,27938248884.000004,2.8558645248413086,0.0,是,1.635766625404358,0/0,60日新高,软件开发
440,603895,天永智能,2.4000000953674316,32.0,34.38,164909810,3458560000.0,3458560000.0,4.804478168487549,0.03125976771116257,是,1.322760820388794,0/0,60日新高,专用设备
441,301162,国能日新,2.3529412746429443,65.25,76.5,307594784,5560967007.0,8651087991.0,5.509518146514893,0.0,是,1.2875258922576904,0/0,60日新高,软件开发
442,000630,铜陵有色,2.341137170791626,6.12,6.58,3505044208,68195230074.0,82065965506.56,5.118324279785156,0.0,是,1.1340134143829346,0/0,60日新高,有色金属
443,000948,南天信息,2.314316511154175,19.01,20.44,443095840,7397328811.910001,7411785479.68,5.994509220123291,0.052631575614213943,是,1.2484830617904663,0/0,60日新高,软件开发
444,300010,豆神教育,2.3094687461853027,8.86,10.39,3408775056,14737126676.519999,18310188132.16,22.568010330200195,0.0,是,1.6011899709701538,0/0,60日新高,教育
445,002921,联诚精密,2.295081853866577,18.72,20.13,160429637,2405550513.6,2788720777.44,6.673223495483398,0.10695187747478485,是,0.8146410584449768,0/0,60日新高,汽车零部
446,600768,宁波富邦,2.283411741256714,15.23,16.38,89426740,2036969856.0,2036969856.0,4.388278961181641,-0.06561680138111115,是,1.1760672330856323,0/0,60日新高,有色金属
447,688579,山大地纬,2.214930295944214,12.46,14.63,208011977,4984124600.0,4984124600.0,4.140577793121338,0.0,是,1.6407651901245117,0/0,60日新高,软件开发
448,688095,福昕软件,2.207685947418213,125.0,146.76,904127152,11419940500.0,11419940500.0,7.8542799949646,0.0,是,1.3299837112426758,0/0,60日新高,软件开发
449,603993,洛阳钼业,2.1929824352264404,23.3,25.08,6586878208,406837622700.8,498487426355.2,1.6119446754455566,0.0,是,1.096664547920227,0/0,60日新高,小金属
450,001326,联域股份,2.1772940158843994,52.56,56.58,132384168,1266870972.24,3847392000.0,10.263876914978027,-0.30349013209342957,是,1.1406135559082031,0/0,60日新高,光学光电
451,688372,伟测科技,2.174448251724243,124.52,146.24,789732704,18560184530.36,18560184530.36,4.209536552429199,0.0,是,1.0230587720870972,0/0,60日新高,半导体
452,300144,宋城演艺,2.155688524246216,8.53,10.02,697284544,20120732416.32,22388523266.079998,3.4756879806518555,0.0,是,2.013605833053589,0/0,60日新高,旅游酒店
453,002659,凯文教育,2.1306817531585693,7.19,7.74,594554272,4301615742.68,4301635960.96,13.83357048034668,0.559440553188324,是,1.4381214380264282,0/0,60日新高,教育
454,002712,思美传媒,2.124645948410034,7.21,7.77,814792464,3899890968.33,3924231344.32,20.69152069091797,0.1388888955116272,是,2.0100297927856445,0/0,60日新高,文化传媒
455,601519,大智慧,2.1232876777648926,14.91,16.06,2064919744,29658375600.0,29658375600.0,6.792611598968506,-0.06702413409948349,是,1.3332768678665161,0/0,60日新高,软件开发
456,301219,腾远钴业,2.104222536087036,72.3,84.97,1192910160,20891619007.8,21308052403.2,5.61638069152832,0.0,是,1.8878517150878906,0/0,60日新高,能源金属
457,300616,尚品宅配,2.0997376441955566,15.56,18.29,131888498,2411928245.52,3493468648.8,5.469384670257568,0.0,是,1.5614447593688965,0/0,60日新高,装修建材
458,002362,汉王科技,2.0859408378601074,24.47,26.37,579018128,5079823516.04,5981805187.62,11.32879638671875,0.0,是,1.7298340797424316,0/0,60日新高,软件开发
459,688343,云天励飞-U,2.073538303375244,84.67,99.54,1954939456,22338504727.4,30381852963.52,8.640185356140137,0.0,是,1.324859619140625,0/0,60日新高,软件开发
460,603912,佳力图,2.068965435028076,8.88,9.57,234010973,4811565094.080001,4811565058.56,4.869956970214844,0.0,是,1.541235327720642,0/0,60日新高,专用设备
461,600477,杭萧钢构,2.0642201900482178,4.45,4.8,2910352720,10541899367.5,10541899340.800001,28.840465545654297,0.0,是,5.413640975952148,5/4,60日新高且近期多次涨停,水泥建材
462,000338,潍柴动力,2.0526316165924072,19.39,20.9,3239556288,97087978212.33,168956341639.68,3.3231992721557617,0.05159958824515343,是,1.6197733879089355,0/0,60日新高,汽车零部
463,002414,高德红外,2.0433437824249268,16.48,17.77,2414035696,56009132862.880005,70381731125.76,4.278043270111084,0.0,是,0.9307464957237244,0/0,60日新高,电子元件
464,301011,华立科技,2.0007145404815674,28.55,33.59,221914322,3999483507.4,4394700329.45,5.452207088470459,0.0,是,1.806971788406372,0/0,60日新高,专用设备
465,600489,中金黄金,1.9890795946121216,26.15,28.2,2199736752,126757223548.59999,126757225536.0,1.7411577701568604,0.11485451459884644,是,1.118862271308899,0/0,60日新高,贵金属
466,301166,优宁维,1.9692307710647583,33.14,39.0,151072900,1886284657.52,2872133377.52,7.904555797576904,0.0,是,3.257441282272339,0/0,60日新高,生物制品
467,300494,盛天网络,1.958042025566101,14.58,17.16,985522960,5807914831.44,7151636966.4,16.83010482788086,0.0,是,1.7888073921203613,0/0,60日新高,游戏
468,300797,钢研纳克,1.9351167678833008,17.91,21.08,253872036,6778789302.15,6854662205.28,3.7152938842773438,0.0,是,0.9242826700210571,0/0,60日新高,专业服务
469,600927,永安期货,1.9230769872665405,16.43,17.73,324065072,23914777785.079998,23914777719.36,1.3410017490386963,-0.12158054113388062,是,2.076124429702759,0/0,60日新高,多元金融
470,300599,雄塑科技,1.899999976158142,10.19,12.0,178350107,2163754198.98,3649360677.9199996,8.18494987487793,0.0,是,0.7314945459365845,0/0,60日新高,装修建材
471,002439,启明星辰,1.8966645002365112,15.58,16.82,823192192,11300842942.88,18873615240.64,7.248848915100098,0.0,是,1.9680131673812866,0/0,60日新高,软件开发
472,601808,中海油服,1.8966645002365112,15.58,16.82,774161968,46124091440.0,74341402362.88,1.671311616897583,0.0,是,2.0601327419281006,0/0,60日新高,采掘行业
473,601801,皖新传媒,1.8624640703201294,7.11,7.68,236359505,13920891095.07,13920891059.52,1.6969472169876099,0.0,是,1.5905009508132935,0/0,60日新高,文化传媒
474,688329,艾隆科技,1.8558481931686401,23.6,27.8,64062455,1821920000.0,1821920000.0,3.5296852588653564,0.0,是,1.1098427772521973,0/0,60日新高,专用设备
475,002526,山东矿机,1.8518518209457397,3.85,4.16,524321440,6818675086.3,6863756284.0,7.583591938018799,0.0,是,1.6185517311096191,0/0,60日新高,专用设备
476,688321,微芯生物,1.849134087562561,34.7,40.88,820298464,14150922297.300001,14150922054.400002,5.745612144470215,0.0,是,1.299460768699646,0/0,60日新高,化学制药
477,300871,回盛生物,1.8355945348739624,25.52,30.07,696369184,5163526854.64,5163526854.64,13.349149703979492,0.0,是,1.892783522605896,0/0,60日新高,农药兽药
478,301339,通行宝,1.8158236742019653,15.7,18.5,232954984,2638555643.2999997,9111233249.6,8.85081958770752,0.0,是,1.4569919109344482,0/0,60日新高,软件开发
479,301138,华研精机,1.813842535018921,42.66,50.28,234473781,2924775572.3999996,5119200000.0,8.100492477416992,0.0,是,1.3955925703048706,0/0,60日新高,专用设备
480,000050,深天马Ａ,1.8072288036346436,10.14,10.96,865670144,24921247196.04,24921561312.960003,3.443199396133423,0.09871669113636017,是,0.9807884097099304,0/0,60日新高,光学光电
481,600713,南京医药,1.8050541877746582,5.64,6.09,372728400,7249458272.879999,7382374404.48,5.144383907318115,0.0,是,2.5860815048217773,0/0,60日新高,医药商业
482,688657,浩辰软件,1.8002716302871704,59.94,70.66,144949395,2460209847.48,3926926422.72,5.88878059387207,0.0,是,1.611431360244751,0/0,60日新高,软件开发
483,603889,新澳股份,1.797752857208252,9.06,9.79,219864439,6565972649.58,6615987446.400001,3.346700429916382,0.11049723625183105,是,1.3705635070800781,0/0,60日新高,纺织服装
484,002444,巨星科技,1.7972102165222168,37.95,41.01,659011760,43529893925.100006,45330446779.200005,1.5256258249282837,-0.05267316475510597,是,1.266235113143921,0/0,60日新高,通用设备
485,603011,合锻智能,1.7633094787597656,30.01,32.44,3301606816,14837377254.37,14837377104.320002,21.74968147277832,-0.03331112861633301,是,1.0450688600540161,0/0,60日新高,专用设备
486,688553,汇宇制药-W,1.7568191289901733,22.01,25.96,254855165,7561309347.250001,9323436000.0,3.3659420013427734,0.0,是,0.9363391995429993,0/0,60日新高,化学制药
487,300002,神州泰岳,1.7490495443344116,13.38,15.78,2892139840,24713548534.800003,26320786407.36,11.590283393859863,0.0,是,1.5107146501541138,0/0,60日新高,游戏
488,600638,新黄浦,1.7366135120391846,7.03,7.6,169022359,4733979405.58,4733979391.52,3.611398935317993,0.14245013892650604,是,1.5365828275680542,0/0,60日新高,房地产开
489,600998,九州通,1.7013232707977295,5.38,5.82,631104016,27128489858.92,27128489374.72,2.3214995861053467,0.0,是,2.1459784507751465,0/0,60日新高,医药商业
